cars,type,garage,datetime
301,vacancy,Market Square Garage,2018-12-09 16:00:00
288,vacancy,Market Square Garage,2018-12-09 17:00:00
270,vacancy,Market Square Garage,2018-12-09 18:00:00
260,vacancy,Market Square Garage,2018-12-09 19:00:00
327,vacancy,Market Square Garage,2018-12-09 20:00:00
423,vacancy,Market Square Garage,2018-12-09 21:00:00
497,vacancy,Market Square Garage,2018-12-09 22:00:00
516,vacancy,Market Square Garage,2018-12-09 23:00:00
22,egress,Market Square Garage,2018-12-03 00:00:00
20,egress,Market Square Garage,2018-12-03 01:00:00
17,egress,Market Square Garage,2018-12-03 02:00:00
7,egress,Market Square Garage,2018-12-03 03:00:00
2,egress,Market Square Garage,2018-12-03 04:00:00
5,egress,Market Square Garage,2018-12-03 05:00:00
5,egress,Market Square Garage,2018-12-03 06:00:00
11,egress,Market Square Garage,2018-12-03 07:00:00
13,egress,Market Square Garage,2018-12-03 08:00:00
24,egress,Market Square Garage,2018-12-03 09:00:00
19,egress,Market Square Garage,2018-12-03 10:00:00
23,egress,Market Square Garage,2018-12-03 11:00:00
44,egress,Market Square Garage,2018-12-03 12:00:00
88,egress,Market Square Garage,2018-12-03 13:00:00
80,egress,Market Square Garage,2018-12-03 14:00:00
93,egress,Market Square Garage,2018-12-03 15:00:00
115,egress,Market Square Garage,2018-12-03 16:00:00
110,egress,Market Square Garage,2018-12-03 17:00:00
111,egress,Market Square Garage,2018-12-03 18:00:00
110,egress,Market Square Garage,2018-12-03 19:00:00
119,egress,Market Square Garage,2018-12-03 20:00:00
105,egress,Market Square Garage,2018-12-03 21:00:00
74,egress,Market Square Garage,2018-12-03 22:00:00
34,egress,Market Square Garage,2018-12-03 23:00:00
20,egress,Market Square Garage,2018-12-04 00:00:00
15,egress,Market Square Garage,2018-12-04 01:00:00
18,egress,Market Square Garage,2018-12-04 02:00:00
5,egress,Market Square Garage,2018-12-04 03:00:00
3,egress,Market Square Garage,2018-12-04 04:00:00
4,egress,Market Square Garage,2018-12-04 05:00:00
5,egress,Market Square Garage,2018-12-04 06:00:00
9,egress,Market Square Garage,2018-12-04 07:00:00
15,egress,Market Square Garage,2018-12-04 08:00:00
19,egress,Market Square Garage,2018-12-04 09:00:00
22,egress,Market Square Garage,2018-12-04 10:00:00
34,egress,Market Square Garage,2018-12-04 11:00:00
54,egress,Market Square Garage,2018-12-04 12:00:00
89,egress,Market Square Garage,2018-12-04 13:00:00
64,egress,Market Square Garage,2018-12-04 14:00:00
89,egress,Market Square Garage,2018-12-04 15:00:00
119,egress,Market Square Garage,2018-12-04 16:00:00
121,egress,Market Square Garage,2018-12-04 17:00:00
87,egress,Market Square Garage,2018-12-04 18:00:00
110,egress,Market Square Garage,2018-12-04 19:00:00
144,egress,Market Square Garage,2018-12-04 20:00:00
212,egress,Market Square Garage,2018-12-04 21:00:00
155,egress,Market Square Garage,2018-12-04 22:00:00
54,egress,Market Square Garage,2018-12-04 23:00:00
18,egress,Market Square Garage,2018-12-05 00:00:00
10,egress,Market Square Garage,2018-12-05 01:00:00
17,egress,Market Square Garage,2018-12-05 02:00:00
7,egress,Market Square Garage,2018-12-05 03:00:00
1,egress,Market Square Garage,2018-12-05 04:00:00
3,egress,Market Square Garage,2018-12-05 05:00:00
7,egress,Market Square Garage,2018-12-05 06:00:00
14,egress,Market Square Garage,2018-12-05 07:00:00
18,egress,Market Square Garage,2018-12-05 08:00:00
17,egress,Market Square Garage,2018-12-05 09:00:00
20,egress,Market Square Garage,2018-12-05 10:00:00
30,egress,Market Square Garage,2018-12-05 11:00:00
62,egress,Market Square Garage,2018-12-05 12:00:00
82,egress,Market Square Garage,2018-12-05 13:00:00
89,egress,Market Square Garage,2018-12-05 14:00:00
76,egress,Market Square Garage,2018-12-05 15:00:00
111,egress,Market Square Garage,2018-12-05 16:00:00
104,egress,Market Square Garage,2018-12-05 17:00:00
68,egress,Market Square Garage,2018-12-05 18:00:00
112,egress,Market Square Garage,2018-12-05 19:00:00
182,egress,Market Square Garage,2018-12-05 20:00:00
156,egress,Market Square Garage,2018-12-05 21:00:00
132,egress,Market Square Garage,2018-12-05 22:00:00
37,egress,Market Square Garage,2018-12-05 23:00:00
16,egress,Market Square Garage,2018-12-06 00:00:00
15,egress,Market Square Garage,2018-12-06 01:00:00
15,egress,Market Square Garage,2018-12-06 02:00:00
4,egress,Market Square Garage,2018-12-06 03:00:00
2,egress,Market Square Garage,2018-12-06 04:00:00
1,egress,Market Square Garage,2018-12-06 05:00:00
10,egress,Market Square Garage,2018-12-06 06:00:00
9,egress,Market Square Garage,2018-12-06 07:00:00
17,egress,Market Square Garage,2018-12-06 08:00:00
59,egress,Market Square Garage,2018-12-06 09:00:00
25,egress,Market Square Garage,2018-12-06 10:00:00
29,egress,Market Square Garage,2018-12-06 11:00:00
50,egress,Market Square Garage,2018-12-06 12:00:00
82,egress,Market Square Garage,2018-12-06 13:00:00
95,egress,Market Square Garage,2018-12-06 14:00:00
106,egress,Market Square Garage,2018-12-06 15:00:00
119,egress,Market Square Garage,2018-12-06 16:00:00
135,egress,Market Square Garage,2018-12-06 17:00:00
101,egress,Market Square Garage,2018-12-06 18:00:00
130,egress,Market Square Garage,2018-12-06 19:00:00
168,egress,Market Square Garage,2018-12-06 20:00:00
147,egress,Market Square Garage,2018-12-06 21:00:00
129,egress,Market Square Garage,2018-12-06 22:00:00
74,egress,Market Square Garage,2018-12-06 23:00:00
33,egress,Market Square Garage,2018-12-07 00:00:00
18,egress,Market Square Garage,2018-12-07 01:00:00
28,egress,Market Square Garage,2018-12-07 02:00:00
7,egress,Market Square Garage,2018-12-07 03:00:00
2,egress,Market Square Garage,2018-12-07 04:00:00
1,egress,Market Square Garage,2018-12-07 05:00:00
8,egress,Market Square Garage,2018-12-07 06:00:00
10,egress,Market Square Garage,2018-12-07 07:00:00
14,egress,Market Square Garage,2018-12-07 08:00:00
27,egress,Market Square Garage,2018-12-07 09:00:00
25,egress,Market Square Garage,2018-12-07 10:00:00
51,egress,Market Square Garage,2018-12-07 11:00:00
84,egress,Market Square Garage,2018-12-07 12:00:00
100,egress,Market Square Garage,2018-12-07 13:00:00
146,egress,Market Square Garage,2018-12-07 14:00:00
128,egress,Market Square Garage,2018-12-07 15:00:00
129,egress,Market Square Garage,2018-12-07 16:00:00
126,egress,Market Square Garage,2018-12-07 17:00:00
101,egress,Market Square Garage,2018-12-07 18:00:00
77,egress,Market Square Garage,2018-12-07 19:00:00
176,egress,Market Square Garage,2018-12-07 20:00:00
121,egress,Market Square Garage,2018-12-07 21:00:00
141,egress,Market Square Garage,2018-12-07 22:00:00
130,egress,Market Square Garage,2018-12-07 23:00:00
76,egress,Market Square Garage,2018-12-08 00:00:00
59,egress,Market Square Garage,2018-12-08 01:00:00
43,egress,Market Square Garage,2018-12-08 02:00:00
13,egress,Market Square Garage,2018-12-08 03:00:00
4,egress,Market Square Garage,2018-12-08 04:00:00
4,egress,Market Square Garage,2018-12-08 05:00:00
4,egress,Market Square Garage,2018-12-08 06:00:00
1,egress,Market Square Garage,2018-12-08 07:00:00
22,egress,Market Square Garage,2018-12-08 08:00:00
29,egress,Market Square Garage,2018-12-08 09:00:00
52,egress,Market Square Garage,2018-12-08 10:00:00
122,egress,Market Square Garage,2018-12-08 11:00:00
165,egress,Market Square Garage,2018-12-08 12:00:00
205,egress,Market Square Garage,2018-12-08 13:00:00
186,egress,Market Square Garage,2018-12-08 14:00:00
179,egress,Market Square Garage,2018-12-08 15:00:00
188,egress,Market Square Garage,2018-12-08 16:00:00
198,egress,Market Square Garage,2018-12-08 17:00:00
146,egress,Market Square Garage,2018-12-08 18:00:00
145,egress,Market Square Garage,2018-12-08 19:00:00
150,egress,Market Square Garage,2018-12-08 20:00:00
167,egress,Market Square Garage,2018-12-08 21:00:00
150,egress,Market Square Garage,2018-12-08 22:00:00
165,egress,Market Square Garage,2018-12-08 23:00:00
82,egress,Market Square Garage,2018-12-09 00:00:00
54,egress,Market Square Garage,2018-12-09 01:00:00
48,egress,Market Square Garage,2018-12-09 02:00:00
21,egress,Market Square Garage,2018-12-09 03:00:00
8,egress,Market Square Garage,2018-12-09 04:00:00
2,egress,Market Square Garage,2018-12-09 05:00:00
2,egress,Market Square Garage,2018-12-09 06:00:00
3,egress,Market Square Garage,2018-12-09 07:00:00
4,egress,Market Square Garage,2018-12-09 08:00:00
24,egress,Market Square Garage,2018-12-09 09:00:00
36,egress,Market Square Garage,2018-12-09 10:00:00
67,egress,Market Square Garage,2018-12-09 11:00:00
64,egress,Market Square Garage,2018-12-09 12:00:00
78,egress,Market Square Garage,2018-12-09 13:00:00
103,egress,Market Square Garage,2018-12-09 14:00:00
82,egress,Market Square Garage,2018-12-09 15:00:00
106,egress,Market Square Garage,2018-12-09 16:00:00
110,egress,Market Square Garage,2018-12-09 17:00:00
92,egress,Market Square Garage,2018-12-09 18:00:00
99,egress,Market Square Garage,2018-12-09 19:00:00
109,egress,Market Square Garage,2018-12-09 20:00:00
109,egress,Market Square Garage,2018-12-09 21:00:00
88,egress,Market Square Garage,2018-12-09 22:00:00
28,egress,Market Square Garage,2018-12-09 23:00:00
5,ingress,Market Square Garage,2018-12-03 00:00:00
11,ingress,Market Square Garage,2018-12-03 01:00:00
3,ingress,Market Square Garage,2018-12-03 02:00:00
2,ingress,Market Square Garage,2018-12-03 03:00:00
1,ingress,Market Square Garage,2018-12-03 04:00:00
3,ingress,Market Square Garage,2018-12-03 05:00:00
28,ingress,Market Square Garage,2018-12-03 06:00:00
85,ingress,Market Square Garage,2018-12-03 07:00:00
104,ingress,Market Square Garage,2018-12-03 08:00:00
71,ingress,Market Square Garage,2018-12-03 09:00:00
61,ingress,Market Square Garage,2018-12-03 10:00:00
89,ingress,Market Square Garage,2018-12-03 11:00:00
83,ingress,Market Square Garage,2018-12-03 12:00:00
52,ingress,Market Square Garage,2018-12-03 13:00:00
54,ingress,Market Square Garage,2018-12-03 14:00:00
68,ingress,Market Square Garage,2018-12-03 15:00:00
106,ingress,Market Square Garage,2018-12-03 16:00:00
138,ingress,Market Square Garage,2018-12-03 17:00:00
124,ingress,Market Square Garage,2018-12-03 18:00:00
71,ingress,Market Square Garage,2018-12-03 19:00:00
37,ingress,Market Square Garage,2018-12-03 20:00:00
26,ingress,Market Square Garage,2018-12-03 21:00:00
14,ingress,Market Square Garage,2018-12-03 22:00:00
5,ingress,Market Square Garage,2018-12-03 23:00:00
4,ingress,Market Square Garage,2018-12-04 00:00:00
4,ingress,Market Square Garage,2018-12-04 01:00:00
4,ingress,Market Square Garage,2018-12-04 02:00:00
1,ingress,Market Square Garage,2018-12-04 03:00:00
3,ingress,Market Square Garage,2018-12-04 04:00:00
3,ingress,Market Square Garage,2018-12-04 05:00:00
38,ingress,Market Square Garage,2018-12-04 06:00:00
81,ingress,Market Square Garage,2018-12-04 07:00:00
123,ingress,Market Square Garage,2018-12-04 08:00:00
77,ingress,Market Square Garage,2018-12-04 09:00:00
71,ingress,Market Square Garage,2018-12-04 10:00:00
100,ingress,Market Square Garage,2018-12-04 11:00:00
68,ingress,Market Square Garage,2018-12-04 12:00:00
51,ingress,Market Square Garage,2018-12-04 13:00:00
58,ingress,Market Square Garage,2018-12-04 14:00:00
78,ingress,Market Square Garage,2018-12-04 15:00:00
118,ingress,Market Square Garage,2018-12-04 16:00:00
175,ingress,Market Square Garage,2018-12-04 17:00:00
204,ingress,Market Square Garage,2018-12-04 18:00:00
105,ingress,Market Square Garage,2018-12-04 19:00:00
61,ingress,Market Square Garage,2018-12-04 20:00:00
30,ingress,Market Square Garage,2018-12-04 21:00:00
12,ingress,Market Square Garage,2018-12-04 22:00:00
7,ingress,Market Square Garage,2018-12-04 23:00:00
2,ingress,Market Square Garage,2018-12-05 00:00:00
2,ingress,Market Square Garage,2018-12-05 01:00:00
3,ingress,Market Square Garage,2018-12-05 02:00:00
4,ingress,Market Square Garage,2018-12-05 03:00:00
0,ingress,Market Square Garage,2018-12-05 04:00:00
2,ingress,Market Square Garage,2018-12-05 05:00:00
27,ingress,Market Square Garage,2018-12-05 06:00:00
56,ingress,Market Square Garage,2018-12-05 07:00:00
93,ingress,Market Square Garage,2018-12-05 08:00:00
77,ingress,Market Square Garage,2018-12-05 09:00:00
74,ingress,Market Square Garage,2018-12-05 10:00:00
86,ingress,Market Square Garage,2018-12-05 11:00:00
90,ingress,Market Square Garage,2018-12-05 12:00:00
57,ingress,Market Square Garage,2018-12-05 13:00:00
64,ingress,Market Square Garage,2018-12-05 14:00:00
86,ingress,Market Square Garage,2018-12-05 15:00:00
103,ingress,Market Square Garage,2018-12-05 16:00:00
150,ingress,Market Square Garage,2018-12-05 17:00:00
172,ingress,Market Square Garage,2018-12-05 18:00:00
108,ingress,Market Square Garage,2018-12-05 19:00:00
47,ingress,Market Square Garage,2018-12-05 20:00:00
31,ingress,Market Square Garage,2018-12-05 21:00:00
16,ingress,Market Square Garage,2018-12-05 22:00:00
6,ingress,Market Square Garage,2018-12-05 23:00:00
6,ingress,Market Square Garage,2018-12-06 00:00:00
3,ingress,Market Square Garage,2018-12-06 01:00:00
4,ingress,Market Square Garage,2018-12-06 02:00:00
1,ingress,Market Square Garage,2018-12-06 03:00:00
1,ingress,Market Square Garage,2018-12-06 04:00:00
3,ingress,Market Square Garage,2018-12-06 05:00:00
29,ingress,Market Square Garage,2018-12-06 06:00:00
118,ingress,Market Square Garage,2018-12-06 07:00:00
135,ingress,Market Square Garage,2018-12-06 08:00:00
81,ingress,Market Square Garage,2018-12-06 09:00:00
68,ingress,Market Square Garage,2018-12-06 10:00:00
93,ingress,Market Square Garage,2018-12-06 11:00:00
72,ingress,Market Square Garage,2018-12-06 12:00:00
83,ingress,Market Square Garage,2018-12-06 13:00:00
61,ingress,Market Square Garage,2018-12-06 14:00:00
79,ingress,Market Square Garage,2018-12-06 15:00:00
136,ingress,Market Square Garage,2018-12-06 16:00:00
191,ingress,Market Square Garage,2018-12-06 17:00:00
189,ingress,Market Square Garage,2018-12-06 18:00:00
95,ingress,Market Square Garage,2018-12-06 19:00:00
59,ingress,Market Square Garage,2018-12-06 20:00:00
29,ingress,Market Square Garage,2018-12-06 21:00:00
22,ingress,Market Square Garage,2018-12-06 22:00:00
11,ingress,Market Square Garage,2018-12-06 23:00:00
14,ingress,Market Square Garage,2018-12-07 00:00:00
7,ingress,Market Square Garage,2018-12-07 01:00:00
5,ingress,Market Square Garage,2018-12-07 02:00:00
0,ingress,Market Square Garage,2018-12-07 03:00:00
2,ingress,Market Square Garage,2018-12-07 04:00:00
4,ingress,Market Square Garage,2018-12-07 05:00:00
32,ingress,Market Square Garage,2018-12-07 06:00:00
91,ingress,Market Square Garage,2018-12-07 07:00:00
148,ingress,Market Square Garage,2018-12-07 08:00:00
86,ingress,Market Square Garage,2018-12-07 09:00:00
90,ingress,Market Square Garage,2018-12-07 10:00:00
74,ingress,Market Square Garage,2018-12-07 11:00:00
135,ingress,Market Square Garage,2018-12-07 12:00:00
117,ingress,Market Square Garage,2018-12-07 13:00:00
102,ingress,Market Square Garage,2018-12-07 14:00:00
123,ingress,Market Square Garage,2018-12-07 15:00:00
255,ingress,Market Square Garage,2018-12-07 16:00:00
112,ingress,Market Square Garage,2018-12-07 17:00:00
86,ingress,Market Square Garage,2018-12-07 18:00:00
73,ingress,Market Square Garage,2018-12-07 19:00:00
88,ingress,Market Square Garage,2018-12-07 20:00:00
55,ingress,Market Square Garage,2018-12-07 21:00:00
62,ingress,Market Square Garage,2018-12-07 22:00:00
35,ingress,Market Square Garage,2018-12-07 23:00:00
21,ingress,Market Square Garage,2018-12-08 00:00:00
13,ingress,Market Square Garage,2018-12-08 01:00:00
9,ingress,Market Square Garage,2018-12-08 02:00:00
8,ingress,Market Square Garage,2018-12-08 03:00:00
2,ingress,Market Square Garage,2018-12-08 04:00:00
7,ingress,Market Square Garage,2018-12-08 05:00:00
15,ingress,Market Square Garage,2018-12-08 06:00:00
46,ingress,Market Square Garage,2018-12-08 07:00:00
65,ingress,Market Square Garage,2018-12-08 08:00:00
169,ingress,Market Square Garage,2018-12-08 09:00:00
255,ingress,Market Square Garage,2018-12-08 10:00:00
185,ingress,Market Square Garage,2018-12-08 11:00:00
166,ingress,Market Square Garage,2018-12-08 12:00:00
170,ingress,Market Square Garage,2018-12-08 13:00:00
184,ingress,Market Square Garage,2018-12-08 14:00:00
173,ingress,Market Square Garage,2018-12-08 15:00:00
199,ingress,Market Square Garage,2018-12-08 16:00:00
192,ingress,Market Square Garage,2018-12-08 17:00:00
162,ingress,Market Square Garage,2018-12-08 18:00:00
134,ingress,Market Square Garage,2018-12-08 19:00:00
116,ingress,Market Square Garage,2018-12-08 20:00:00
93,ingress,Market Square Garage,2018-12-08 21:00:00
65,ingress,Market Square Garage,2018-12-08 22:00:00
45,ingress,Market Square Garage,2018-12-08 23:00:00
30,ingress,Market Square Garage,2018-12-09 00:00:00
6,ingress,Market Square Garage,2018-12-09 01:00:00
5,ingress,Market Square Garage,2018-12-09 02:00:00
7,ingress,Market Square Garage,2018-12-09 03:00:00
1,ingress,Market Square Garage,2018-12-09 04:00:00
5,ingress,Market Square Garage,2018-12-09 05:00:00
11,ingress,Market Square Garage,2018-12-09 06:00:00
15,ingress,Market Square Garage,2018-12-09 07:00:00
39,ingress,Market Square Garage,2018-12-09 08:00:00
31,ingress,Market Square Garage,2018-12-09 09:00:00
70,ingress,Market Square Garage,2018-12-09 10:00:00
92,ingress,Market Square Garage,2018-12-09 11:00:00
119,ingress,Market Square Garage,2018-12-09 12:00:00
103,ingress,Market Square Garage,2018-12-09 13:00:00
107,ingress,Market Square Garage,2018-12-09 14:00:00
90,ingress,Market Square Garage,2018-12-09 15:00:00
102,ingress,Market Square Garage,2018-12-09 16:00:00
134,ingress,Market Square Garage,2018-12-09 17:00:00
114,ingress,Market Square Garage,2018-12-09 18:00:00
81,ingress,Market Square Garage,2018-12-09 19:00:00
42,ingress,Market Square Garage,2018-12-09 20:00:00
13,ingress,Market Square Garage,2018-12-09 21:00:00
14,ingress,Market Square Garage,2018-12-09 22:00:00
10,ingress,Market Square Garage,2018-12-09 23:00:00
192,occupancy,State Street Garage,2018-12-03 00:00:00
176,occupancy,State Street Garage,2018-12-03 01:00:00
165,occupancy,State Street Garage,2018-12-03 02:00:00
162,occupancy,State Street Garage,2018-12-03 03:00:00
161,occupancy,State Street Garage,2018-12-03 04:00:00
165,occupancy,State Street Garage,2018-12-03 05:00:00
183,occupancy,State Street Garage,2018-12-03 06:00:00
229,occupancy,State Street Garage,2018-12-03 07:00:00
291,occupancy,State Street Garage,2018-12-03 08:00:00
336,occupancy,State Street Garage,2018-12-03 09:00:00
388,occupancy,State Street Garage,2018-12-03 10:00:00
526,occupancy,State Street Garage,2018-12-03 11:00:00
528,occupancy,State Street Garage,2018-12-03 12:00:00
532,occupancy,State Street Garage,2018-12-03 13:00:00
442,occupancy,State Street Garage,2018-12-03 14:00:00
388,occupancy,State Street Garage,2018-12-03 15:00:00
400,occupancy,State Street Garage,2018-12-03 16:00:00
426,occupancy,State Street Garage,2018-12-03 17:00:00
446,occupancy,State Street Garage,2018-12-03 18:00:00
442,occupancy,State Street Garage,2018-12-03 19:00:00
425,occupancy,State Street Garage,2018-12-03 20:00:00
382,occupancy,State Street Garage,2018-12-03 21:00:00
312,occupancy,State Street Garage,2018-12-03 22:00:00
276,occupancy,State Street Garage,2018-12-03 23:00:00
250,occupancy,State Street Garage,2018-12-04 00:00:00
233,occupancy,State Street Garage,2018-12-04 01:00:00
